Customer ID,Order_ID,Purchase Amount (USD),Discount Applied,Promo Code Used,Shipping Type,Season,Product_ID
3006,ORD6005,65,No,No,Express,Spring,PROD5006
3007,ORD6006,99,No,No,Store Pickup,Summer,PROD5007
3008,ORD6007,60,No,No,Next Day Air,Winter,PROD5008
3009,ORD6008,86,No,No,Free Shipping,Winter,PROD5009
3010,ORD6009,73,No,No,Free Shipping,Winter,PROD5010
3011,ORD6010,45,No,No,Free Shipping,Winter,PROD5011
3012,ORD6011,70,No,No,Next Day Air,Summer,PROD5012
3013,ORD6012,65,No,No,Standard,Fall,PROD5013
3014,ORD6013,55,No,No,Store Pickup,Summer,PROD5014
3015,ORD6014,65,No,No,Express,Spring,PROD5015
3016,ORD6015,21,No,No,Express,Spring,PROD5016
3017,ORD6016,26,No,No,Store Pickup,Summer,PROD5017
3018,ORD6017,71,No,No,Next Day Air,Summer,PROD5018
3019,ORD6018,41,No,No,Free Shipping,Summer,PROD5019
3020,ORD6019,44,No,No,2-Day Shipping,Winter,PROD5020
3021,ORD6020,81,No,No,Store Pickup,Fall,PROD5021
3022,ORD6021,77,No,No,2-Day Shipping,Summer,PROD5022
3023,ORD6022,26,No,No,Free Shipping,Fall,PROD5023
3024,ORD6023,31,No,No,Express,Summer,PROD5024
3025,ORD6024,82,No,No,Free Shipping,Spring,PROD5025
3026,ORD6025,60,No,No,Store Pickup,Summer,PROD5026
3027,ORD6026,70,No,No,Free Shipping,Fall,PROD5027
3028,ORD6027,26,No,No,2-Day Shipping,Winter,PROD5028
3029,ORD6028,100,No,No,Free Shipping,Summer,PROD5029
3030,ORD6029,82,No,No,Free Shipping,Summer,PROD5030
3031,ORD6030,24,No,No,2-Day Shipping,Spring,PROD5031
3032,ORD6031,74,No,No,2-Day Shipping,Summer,PROD5032
3033,ORD6032,58,No,No,Next Day Air,Summer,PROD5033
3034,ORD6033,56,No,No,Store Pickup,Spring,PROD5034
3035,ORD6034,37,No,No,2-Day Shipping,Spring,PROD5035
3036,ORD6035,64,No,No,Free Shipping,Spring,PROD5036
3037,ORD6036,58,No,No,Next Day Air,Spring,PROD5037
3038,ORD6037,44,No,No,Next Day Air,Summer,PROD5038
3039,ORD6038,39,No,No,Free Shipping,Summer,PROD5039
3040,ORD6039,48,No,No,Next Day Air,Spring,PROD5040
3041,ORD6040,32,No,No,Express,Fall,PROD5041
3042,ORD6041,79,No,No,Express,Winter,PROD5042
3043,ORD6042,27,No,No,Next Day Air,Winter,PROD5043
3044,ORD6043,98,No,No,Store Pickup,Fall,PROD5044
3045,ORD6044,67,No,No,Free Shipping,Winter,PROD5045
3046,ORD6045,37,No,No,2-Day Shipping,Winter,PROD5046
3047,ORD6046,49,No,No,Store Pickup,Spring,PROD5047
3048,ORD6047,74,No,No,2-Day Shipping,Fall,PROD5048
3049,ORD6048,93,No,No,Standard,Summer,PROD5049
3050,ORD6049,60,No,No,Next Day Air,Summer,PROD5050
3051,ORD6050,76,No,No,Standard,Spring,PROD5051
3052,ORD6051,64,No,No,Express,Summer,PROD5052
3053,ORD6052,38,No,No,Store Pickup,Spring,PROD5053
3054,ORD6053,91,No,No,Next Day Air,Winter,PROD5054
3055,ORD6054,70,No,No,2-Day Shipping,Summer,PROD5055
3056,ORD6055,22,No,No,Standard,Fall,PROD5056
3057,ORD6056,59,No,No,Standard,Spring,PROD5057
3058,ORD6057,22,No,No,Next Day Air,Spring,PROD5058
3059,ORD6058,74,No,No,Store Pickup,Winter,PROD5059
3060,ORD6059,71,No,No,Express,Spring,PROD5060
3061,ORD6060,80,No,No,Store Pickup,Summer,PROD5061
3062,ORD6061,59,No,No,Express,Fall,PROD5062
3063,ORD6062,96,No,No,Standard,Fall,PROD5063
3064,ORD6063,43,No,No,Store Pickup,Winter,PROD5064
3065,ORD6064,76,No,No,Express,Winter,PROD5065
3066,ORD6065,59,No,No,Store Pickup,Fall,PROD5066
3067,ORD6066,48,No,No,Free Shipping,Summer,PROD5067
3068,ORD6067,22,No,No,Free Shipping,Spring,PROD5068
3069,ORD6068,40,No,No,Express,Winter,PROD5069
3070,ORD6069,73,No,No,Express,Spring,PROD5070
3071,ORD6070,26,No,No,Free Shipping,Fall,PROD5071
3072,ORD6071,41,No,No,Next Day Air,Spring,PROD5072
3073,ORD6072,98,No,No,Standard,Spring,PROD5073
3074,ORD6073,63,No,No,Free Shipping,Winter,PROD5074
3075,ORD6074,55,No,No,Next Day Air,Winter,PROD5075
3076,ORD6075,90,No,No,Standard,Winter,PROD5076
3077,ORD6076,46,No,No,Express,Summer,PROD5077
3078,ORD6077,88,No,No,Store Pickup,Spring,PROD5078
3079,ORD6078,95,No,No,2-Day Shipping,Spring,PROD5079
3080,ORD6079,31,No,No,Store Pickup,Fall,PROD5080
3081,ORD6080,42,No,No,Next Day Air,Spring,PROD5081
3082,ORD6081,44,No,No,Next Day Air,Winter,PROD5082
3083,ORD6082,99,No,No,Next Day Air,Spring,PROD5083
3084,ORD6083,20,No,No,Store Pickup,Summer,PROD5084
3085,ORD6084,37,No,No,Store Pickup,Spring,PROD5085
3086,ORD6085,50,No,No,Store Pickup,Winter,PROD5086
3087,ORD6086,73,No,No,Next Day Air,Summer,PROD5087
3088,ORD6087,84,No,No,Free Shipping,Spring,PROD5088
3089,ORD6088,64,No,No,Store Pickup,Spring,PROD5089
3090,ORD6089,21,No,No,Free Shipping,Fall,PROD5090
3091,ORD6090,36,No,No,Store Pickup,Summer,PROD5091
3092,ORD6091,81,No,No,2-Day Shipping,Winter,PROD5092
3093,ORD6092,54,No,No,Next Day Air,Fall,PROD5093
3094,ORD6093,63,No,No,Store Pickup,Summer,PROD5094
3095,ORD6094,59,No,No,Store Pickup,Summer,PROD5095
3096,ORD6095,53,No,No,Standard,Fall,PROD5096
3097,ORD6096,63,No,No,Next Day Air,Winter,PROD5097
3098,ORD6097,33,No,No,Free Shipping,Fall,PROD5098
3099,ORD6098,64,No,No,Next Day Air,Summer,PROD5099
3100,ORD6099,98,No,No,Free Shipping,Fall,PROD5100
3101,ORD6100,85,No,No,Express,Winter,PROD5101
3102,ORD6101,82,No,No,Express,Summer,PROD5102
3103,ORD6102,85,No,No,Standard,Summer,PROD5103
3104,ORD6103,37,No,No,2-Day Shipping,Winter,PROD5104
3105,ORD6104,56,No,No,2-Day Shipping,Summer,PROD5105
3106,ORD6105,33,No,No,Express,Fall,PROD5106
3107,ORD6106,57,No,No,Next Day Air,Winter,PROD5107
3108,ORD6107,31,No,No,Standard,Winter,PROD5108
3109,ORD6108,69,No,No,2-Day Shipping,Fall,PROD5109
3110,ORD6109,92,No,No,Free Shipping,Winter,PROD5110
3111,ORD6110,46,No,No,Next Day Air,Fall,PROD5111
3112,ORD6111,81,No,No,Free Shipping,Spring,PROD5112
3113,ORD6112,97,No,No,Express,Fall,PROD5113
3114,ORD6113,93,No,No,Express,Summer,PROD5114
3115,ORD6114,56,No,No,Store Pickup,Spring,PROD5115
3116,ORD6115,53,No,No,Free Shipping,Fall,PROD5116
3117,ORD6116,66,No,No,Store Pickup,Spring,PROD5117
3118,ORD6117,50,No,No,Free Shipping,Fall,PROD5118
3119,ORD6118,97,No,No,Standard,Summer,PROD5119
3120,ORD6119,79,No,No,2-Day Shipping,Winter,PROD5120
3121,ORD6120,76,No,No,Store Pickup,Fall,PROD5121
3122,ORD6121,38,No,No,Standard,Fall,PROD5122
3123,ORD6122,45,No,No,Express,Fall,PROD5123
3124,ORD6123,77,No,No,Next Day Air,Fall,PROD5124
3125,ORD6124,51,No,No,Standard,Summer,PROD5125
3126,ORD6125,26,No,No,Standard,Spring,PROD5126
3127,ORD6126,76,No,No,Store Pickup,Winter,PROD5127
3128,ORD6127,94,No,No,Free Shipping,Winter,PROD5128
3129,ORD6128,32,No,No,Standard,Fall,PROD5129
3130,ORD6129,20,No,No,Express,Summer,PROD5130
3131,ORD6130,20,No,No,Store Pickup,Summer,PROD5131
3132,ORD6131,59,No,No,Store Pickup,Fall,PROD5132
3133,ORD6132,97,No,No,Express,Summer,PROD5133
3134,ORD6133,68,No,No,Next Day Air,Spring,PROD5134
3135,ORD6134,66,No,No,Store Pickup,Spring,PROD5135
3136,ORD6135,85,No,No,Free Shipping,Spring,PROD5136
3137,ORD6136,32,No,No,Next Day Air,Fall,PROD5137
3138,ORD6137,44,No,No,2-Day Shipping,Spring,PROD5138
3139,ORD6138,95,No,No,Next Day Air,Fall,PROD5139
3140,ORD6139,85,No,No,Next Day Air,Winter,PROD5140
3141,ORD6140,44,No,No,Free Shipping,Summer,PROD5141
3142,ORD6141,30,No,No,Express,Winter,PROD5142
3143,ORD6142,21,No,No,2-Day Shipping,Winter,PROD5143
3144,ORD6143,22,No,No,Store Pickup,Summer,PROD5144
3145,ORD6144,70,No,No,Free Shipping,Spring,PROD5145
3146,ORD6145,29,No,No,Standard,Spring,PROD5146
3147,ORD6146,83,No,No,Free Shipping,Winter,PROD5147
3148,ORD6147,99,No,No,Express,Winter,PROD5148
3149,ORD6148,35,No,No,Free Shipping,Fall,PROD5149
3150,ORD6149,40,No,No,Free Shipping,Winter,PROD5150
3151,ORD6150,25,No,No,Express,Spring,PROD5151
3152,ORD6151,64,No,No,2-Day Shipping,Fall,PROD5152
3153,ORD6152,90,No,No,Store Pickup,Fall,PROD5153
3154,ORD6153,88,No,No,Next Day Air,Fall,PROD5154
3155,ORD6154,55,No,No,Standard,Winter,PROD5155
3156,ORD6155,90,No,No,Free Shipping,Fall,PROD5156
3157,ORD6156,50,No,No,2-Day Shipping,Winter,PROD5157
3158,ORD6157,34,No,No,Store Pickup,Fall,PROD5158
3159,ORD6158,77,No,No,2-Day Shipping,Winter,PROD5159
3160,ORD6159,89,No,No,Store Pickup,Winter,PROD5160
3161,ORD6160,87,No,No,Next Day Air,Fall,PROD5161
3162,ORD6161,77,No,No,2-Day Shipping,Winter,PROD5162
3163,ORD6162,85,No,No,Standard,Winter,PROD5163
3164,ORD6163,66,No,No,Express,Summer,PROD5164
3165,ORD6164,32,No,No,Standard,Winter,PROD5165
3166,ORD6165,92,No,No,Store Pickup,Spring,PROD5166
3167,ORD6166,80,No,No,Next Day Air,Winter,PROD5167
3168,ORD6167,78,No,No,2-Day Shipping,Fall,PROD5168
3169,ORD6168,24,No,No,2-Day Shipping,Spring,PROD5169
3170,ORD6169,59,No,No,Free Shipping,Fall,PROD5170
3171,ORD6170,41,No,No,Express,Spring,PROD5171
3172,ORD6171,26,No,No,Express,Spring,PROD5172
3173,ORD6172,52,No,No,Standard,Fall,PROD5173
3174,ORD6173,46,No,No,Next Day Air,Summer,PROD5174
3175,ORD6174,52,No,No,Store Pickup,Winter,PROD5175
3176,ORD6175,42,No,No,Store Pickup,Fall,PROD5176
3177,ORD6176,37,No,No,2-Day Shipping,Spring,PROD5177
3178,ORD6177,52,No,No,Standard,Fall,PROD5178
3179,ORD6178,34,No,No,Free Shipping,Spring,PROD5179
3180,ORD6179,88,No,No,Free Shipping,Spring,PROD5180
3181,ORD6180,88,No,No,Standard,Fall,PROD5181
3182,ORD6181,51,No,No,Free Shipping,Summer,PROD5182
3183,ORD6182,97,No,No,Free Shipping,Fall,PROD5183
3184,ORD6183,56,No,No,Standard,Winter,PROD5184
3185,ORD6184,53,No,No,2-Day Shipping,Spring,PROD5185
3186,ORD6185,71,No,No,Express,Fall,PROD5186
3187,ORD6186,93,No,No,Store Pickup,Winter,PROD5187
3188,ORD6187,72,No,No,Free Shipping,Winter,PROD5188
3189,ORD6188,59,No,No,Standard,Winter,PROD5189
3190,ORD6189,87,No,No,Store Pickup,Summer,PROD5190
3191,ORD6190,78,No,No,Free Shipping,Fall,PROD5191
3192,ORD6191,68,No,No,Store Pickup,Winter,PROD5192
3193,ORD6192,76,No,No,Free Shipping,Fall,PROD5193
3194,ORD6193,99,No,No,Express,Winter,PROD5194
3195,ORD6194,52,No,No,Standard,Summer,PROD5195
3196,ORD6195,58,No,No,Next Day Air,Spring,PROD5196
3197,ORD6196,59,No,No,Express,Winter,PROD5197
3198,ORD6197,71,No,No,Free Shipping,Spring,PROD5198
3199,ORD6198,94,No,No,Free Shipping,Winter,PROD5199
3200,ORD6199,40,No,No,Express,Winter,PROD5200
3201,ORD6200,24,No,No,Free Shipping,Spring,PROD5201
3202,ORD6201,38,No,No,2-Day Shipping,Fall,PROD5202
3203,ORD6202,37,No,No,Standard,Fall,PROD5203
3204,ORD6203,29,No,No,Express,Spring,PROD5204
3205,ORD6204,92,No,No,Free Shipping,Fall,PROD5205
3206,ORD6205,24,No,No,2-Day Shipping,Fall,PROD5206
3207,ORD6206,52,No,No,Free Shipping,Winter,PROD5207
3208,ORD6207,29,No,No,Next Day Air,Summer,PROD5208
3209,ORD6208,30,No,No,2-Day Shipping,Winter,PROD5209
3210,ORD6209,31,No,No,Standard,Fall,PROD5210
3211,ORD6210,67,No,No,Express,Summer,PROD5211
3212,ORD6211,65,No,No,Standard,Winter,PROD5212
3213,ORD6212,22,No,No,2-Day Shipping,Winter,PROD5213
3214,ORD6213,56,No,No,Standard,Winter,PROD5214
3215,ORD6214,78,No,No,Free Shipping,Spring,PROD5215
3216,ORD6215,90,No,No,Free Shipping,Summer,PROD5216
3217,ORD6216,85,No,No,Next Day Air,Winter,PROD5217
3218,ORD6217,58,No,No,Express,Fall,PROD5218
3219,ORD6218,34,No,No,Express,Fall,PROD5219
3220,ORD6219,40,No,No,2-Day Shipping,Summer,PROD5220
3221,ORD6220,29,No,No,Free Shipping,Fall,PROD5221
3222,ORD6221,76,No,No,Standard,Winter,PROD5222
3223,ORD6222,84,No,No,Store Pickup,Fall,PROD5223
3224,ORD6223,65,No,No,Standard,Spring,PROD5224
3225,ORD6224,80,No,No,Free Shipping,Winter,PROD5225
3226,ORD6225,98,No,No,Store Pickup,Fall,PROD5226
3227,ORD6226,71,No,No,Next Day Air,Spring,PROD5227
3228,ORD6227,69,No,No,Free Shipping,Fall,PROD5228
3229,ORD6228,95,No,No,2-Day Shipping,Spring,PROD5229
3230,ORD6229,67,No,No,Express,Fall,PROD5230
3231,ORD6230,49,No,No,Next Day Air,Summer,PROD5231
3232,ORD6231,97,No,No,Free Shipping,Winter,PROD5232
3233,ORD6232,34,No,No,Next Day Air,Spring,PROD5233
3234,ORD6233,74,No,No,Express,Fall,PROD5234
3235,ORD6234,96,No,No,2-Day Shipping,Winter,PROD5235
3236,ORD6235,68,No,No,Free Shipping,Summer,PROD5236
3237,ORD6236,84,No,No,Next Day Air,Fall,PROD5237
3238,ORD6237,57,No,No,Express,Summer,PROD5238
3239,ORD6238,84,No,No,2-Day Shipping,Fall,PROD5239
3240,ORD6239,32,No,No,2-Day Shipping,Fall,PROD5240
3241,ORD6240,37,No,No,2-Day Shipping,Fall,PROD5241
3242,ORD6241,58,No,No,Store Pickup,Summer,PROD5242
3243,ORD6242,74,No,No,Express,Fall,PROD5243
3244,ORD6243,99,No,No,Store Pickup,Summer,PROD5244
3245,ORD6244,81,No,No,Express,Fall,PROD5245
3246,ORD6245,76,No,No,Next Day Air,Fall,PROD5246
3247,ORD6246,98,No,No,Store Pickup,Summer,PROD5247
3248,ORD6247,91,No,No,Express,Summer,PROD5248
3249,ORD6248,79,No,No,Free Shipping,Summer,PROD5249
3250,ORD6249,83,No,No,Express,Summer,PROD5250
3251,ORD6250,90,No,No,2-Day Shipping,Spring,PROD5251
3252,ORD6251,20,No,No,Standard,Winter,PROD5252
3253,ORD6252,21,No,No,Store Pickup,Spring,PROD5253
3254,ORD6253,60,No,No,2-Day Shipping,Fall,PROD5254
3255,ORD6254,31,No,No,Store Pickup,Winter,PROD5255
3256,ORD6255,40,No,No,Next Day Air,Fall,PROD5256
3257,ORD6256,26,No,No,Free Shipping,Winter,PROD5257
3258,ORD6257,98,No,No,Express,Fall,PROD5258
3259,ORD6258,51,No,No,Express,Spring,PROD5259
3260,ORD6259,95,No,No,2-Day Shipping,Fall,PROD5260
3261,ORD6260,36,No,No,2-Day Shipping,Summer,PROD5261
3262,ORD6261,52,No,No,Store Pickup,Winter,PROD5262
3263,ORD6262,35,No,No,Standard,Spring,PROD5263
3264,ORD6263,68,No,No,Express,Fall,PROD5264
3265,ORD6264,50,No,No,Express,Winter,PROD5265
3266,ORD6265,100,No,No,Express,Winter,PROD5266
3267,ORD6266,74,No,No,Next Day Air,Winter,PROD5267
3268,ORD6267,45,No,No,Store Pickup,Winter,PROD5268
3269,ORD6268,97,No,No,Free Shipping,Fall,PROD5269
3270,ORD6269,60,No,No,Express,Winter,PROD5270
3271,ORD6270,25,No,No,Express,Winter,PROD5271
3272,ORD6271,55,No,No,Standard,Spring,PROD5272
3273,ORD6272,99,No,No,Next Day Air,Winter,PROD5273
3274,ORD6273,45,No,No,Free Shipping,Summer,PROD5274
3275,ORD6274,20,No,No,Store Pickup,Spring,PROD5275
3276,ORD6275,88,No,No,2-Day Shipping,Summer,PROD5276
3277,ORD6276,99,No,No,Store Pickup,Summer,PROD5277
3278,ORD6277,86,No,No,Store Pickup,Spring,PROD5278
3279,ORD6278,70,No,No,2-Day Shipping,Summer,PROD5279
3280,ORD6279,50,No,No,Express,Fall,PROD5280
3281,ORD6280,57,No,No,Next Day Air,Winter,PROD5281
3282,ORD6281,69,No,No,Free Shipping,Winter,PROD5282
3283,ORD6282,94,No,No,Next Day Air,Fall,PROD5283
3284,ORD6283,24,No,No,Express,Spring,PROD5284
3285,ORD6284,79,No,No,2-Day Shipping,Spring,PROD5285
3286,ORD6285,31,No,No,Free Shipping,Fall,PROD5286
3287,ORD6286,67,No,No,Express,Winter,PROD5287
3288,ORD6287,63,No,No,2-Day Shipping,Spring,PROD5288
3289,ORD6288,61,No,No,Next Day Air,Spring,PROD5289
3290,ORD6289,50,No,No,2-Day Shipping,Summer,PROD5290
3291,ORD6290,82,No,No,Free Shipping,Spring,PROD5291
3292,ORD6291,51,No,No,2-Day Shipping,Fall,PROD5292
3293,ORD6292,23,No,No,Standard,Spring,PROD5293
3294,ORD6293,91,No,No,2-Day Shipping,Spring,PROD5294
3295,ORD6294,60,No,No,Store Pickup,Spring,PROD5295
3296,ORD6295,34,No,No,Next Day Air,Summer,PROD5296
3297,ORD6296,23,No,No,Next Day Air,Spring,PROD5297
3298,ORD6297,82,No,No,Free Shipping,Fall,PROD5298
3299,ORD6298,73,No,No,Express,Fall,PROD5299
3300,ORD6299,32,No,No,2-Day Shipping,Spring,PROD5300
3301,ORD6300,80,No,No,Express,Spring,PROD5301
3302,ORD6301,58,No,No,Free Shipping,Summer,PROD5302
3303,ORD6302,82,No,No,Standard,Winter,PROD5303
3304,ORD6303,60,No,No,Next Day Air,Summer,PROD5304
3305,ORD6304,79,No,No,Next Day Air,Fall,PROD5305
3306,ORD6305,41,No,No,Standard,Summer,PROD5306
3307,ORD6306,39,No,No,Store Pickup,Summer,PROD5307
3308,ORD6307,36,No,No,Store Pickup,Winter,PROD5308
3309,ORD6308,70,No,No,Express,Fall,PROD5309
3310,ORD6309,47,No,No,Store Pickup,Summer,PROD5310
3311,ORD6310,27,No,No,Free Shipping,Winter,PROD5311
3312,ORD6311,52,No,No,Express,Summer,PROD5312
3313,ORD6312,75,No,No,Next Day Air,Summer,PROD5313
3314,ORD6313,30,No,No,Express,Fall,PROD5314
3315,ORD6314,94,No,No,Standard,Spring,PROD5315
3316,ORD6315,68,No,No,Standard,Summer,PROD5316
3317,ORD6316,45,No,No,Free Shipping,Summer,PROD5317
3318,ORD6317,67,No,No,Standard,Summer,PROD5318
3319,ORD6318,46,No,No,Free Shipping,Summer,PROD5319
3320,ORD6319,31,No,No,Next Day Air,Summer,PROD5320
3321,ORD6320,44,No,No,2-Day Shipping,Fall,PROD5321
3322,ORD6321,100,No,No,Next Day Air,Winter,PROD5322
3323,ORD6322,92,No,No,Next Day Air,Winter,PROD5323
3324,ORD6323,78,No,No,Free Shipping,Winter,PROD5324
3325,ORD6324,32,No,No,Standard,Fall,PROD5325
3326,ORD6325,97,No,No,2-Day Shipping,Fall,PROD5326
3327,ORD6326,95,No,No,Standard,Summer,PROD5327
3328,ORD6327,64,No,No,Express,Spring,PROD5328
3329,ORD6328,35,No,No,Free Shipping,Spring,PROD5329
3330,ORD6329,54,No,No,Express,Winter,PROD5330
3331,ORD6330,96,No,No,2-Day Shipping,Spring,PROD5331
3332,ORD6331,58,No,No,Free Shipping,Summer,PROD5332
3333,ORD6332,23,No,No,2-Day Shipping,Summer,PROD5333
3334,ORD6333,35,No,No,Express,Spring,PROD5334
3335,ORD6334,23,No,No,Free Shipping,Summer,PROD5335
3336,ORD6335,94,No,No,Express,Winter,PROD5336
3337,ORD6336,45,No,No,Free Shipping,Fall,PROD5337
3338,ORD6337,23,No,No,2-Day Shipping,Winter,PROD5338
3339,ORD6338,94,No,No,2-Day Shipping,Winter,PROD5339
3340,ORD6339,99,No,No,Store Pickup,Fall,PROD5340
3341,ORD6340,36,No,No,Free Shipping,Fall,PROD5341
3342,ORD6341,50,No,No,Standard,Summer,PROD5342
3343,ORD6342,81,No,No,Free Shipping,Spring,PROD5343
3344,ORD6343,31,No,No,2-Day Shipping,Winter,PROD5344
3345,ORD6344,48,No,No,Free Shipping,Fall,PROD5345
3346,ORD6345,91,No,No,2-Day Shipping,Summer,PROD5346
3347,ORD6346,99,No,No,Express,Summer,PROD5347
3348,ORD6347,70,No,No,Standard,Summer,PROD5348
3349,ORD6348,74,No,No,Standard,Winter,PROD5349
3350,ORD6349,79,No,No,Store Pickup,Fall,PROD5350
3351,ORD6350,33,No,No,2-Day Shipping,Fall,PROD5351
3352,ORD6351,49,No,No,2-Day Shipping,Spring,PROD5352
3353,ORD6352,96,No,No,Next Day Air,Summer,PROD5353
3354,ORD6353,66,No,No,Free Shipping,Fall,PROD5354
3355,ORD6354,45,No,No,Next Day Air,Fall,PROD5355
3356,ORD6355,28,No,No,Store Pickup,Spring,PROD5356
3357,ORD6356,48,No,No,Store Pickup,Summer,PROD5357
3358,ORD6357,67,No,No,Free Shipping,Winter,PROD5358
3359,ORD6358,59,No,No,2-Day Shipping,Fall,PROD5359
3360,ORD6359,74,No,No,Next Day Air,Fall,PROD5360
3361,ORD6360,81,No,No,2-Day Shipping,Spring,PROD5361
3362,ORD6361,26,No,No,Free Shipping,Spring,PROD5362
3363,ORD6362,61,No,No,Next Day Air,Summer,PROD5363
3364,ORD6363,23,No,No,Next Day Air,Winter,PROD5364
3365,ORD6364,33,No,No,Standard,Fall,PROD5365
3366,ORD6365,58,No,No,Express,Fall,PROD5366
3367,ORD6366,65,No,No,2-Day Shipping,Spring,PROD5367
3368,ORD6367,48,No,No,Store Pickup,Summer,PROD5368
3369,ORD6368,25,No,No,Express,Spring,PROD5369
3370,ORD6369,51,No,No,2-Day Shipping,Winter,PROD5370
3371,ORD6370,31,No,No,Store Pickup,Summer,PROD5371
3372,ORD6371,99,No,No,Next Day Air,Winter,PROD5372
3373,ORD6372,25,No,No,Free Shipping,Winter,PROD5373
3374,ORD6373,52,No,No,Store Pickup,Spring,PROD5374
3375,ORD6374,47,No,No,2-Day Shipping,Spring,PROD5375
3376,ORD6375,98,No,No,Express,Fall,PROD5376
3377,ORD6376,46,No,No,Store Pickup,Winter,PROD5377
3378,ORD6377,32,No,No,Next Day Air,Winter,PROD5378
3379,ORD6378,75,No,No,Next Day Air,Fall,PROD5379
3380,ORD6379,51,No,No,Store Pickup,Summer,PROD5380
3381,ORD6380,52,No,No,Standard,Summer,PROD5381
3382,ORD6381,66,No,No,Standard,Winter,PROD5382
3383,ORD6382,35,No,No,Express,Spring,PROD5383
3384,ORD6383,43,No,No,Next Day Air,Fall,PROD5384
3385,ORD6384,24,No,No,Free Shipping,Summer,PROD5385
3386,ORD6385,83,No,No,Standard,Winter,PROD5386
3387,ORD6386,62,No,No,2-Day Shipping,Fall,PROD5387
3388,ORD6387,78,No,No,2-Day Shipping,Spring,PROD5388
3389,ORD6388,61,No,No,Store Pickup,Spring,PROD5389
3390,ORD6389,57,No,No,Free Shipping,Fall,PROD5390
3391,ORD6390,70,No,No,Next Day Air,Summer,PROD5391
3392,ORD6391,57,No,No,2-Day Shipping,Fall,PROD5392
3393,ORD6392,74,No,No,Free Shipping,Winter,PROD5393
3394,ORD6393,90,No,No,Next Day Air,Fall,PROD5394
3395,ORD6394,98,No,No,Store Pickup,Spring,PROD5395
3396,ORD6395,43,No,No,Free Shipping,Winter,PROD5396
3397,ORD6396,37,No,No,Next Day Air,Winter,PROD5397
3398,ORD6397,38,No,No,Standard,Summer,PROD5398
3399,ORD6398,60,No,No,Standard,Winter,PROD5399
3400,ORD6399,55,No,No,Standard,Winter,PROD5400
3401,ORD6400,51,No,No,Free Shipping,Fall,PROD5401
3402,ORD6401,71,No,No,Standard,Winter,PROD5402
3403,ORD6402,61,No,No,2-Day Shipping,Spring,PROD5403
3404,ORD6403,65,No,No,Standard,Summer,PROD5404
3405,ORD6404,34,No,No,2-Day Shipping,Fall,PROD5405
3406,ORD6405,87,No,No,Store Pickup,Summer,PROD5406
3407,ORD6406,79,No,No,Store Pickup,Spring,PROD5407
3408,ORD6407,46,No,No,Store Pickup,Spring,PROD5408
3409,ORD6408,72,No,No,Standard,Summer,PROD5409
3410,ORD6409,93,No,No,Next Day Air,Summer,PROD5410
3411,ORD6410,76,No,No,Free Shipping,Summer,PROD5411
3412,ORD6411,56,No,No,2-Day Shipping,Winter,PROD5412
3413,ORD6412,83,No,No,Store Pickup,Fall,PROD5413
3414,ORD6413,90,No,No,Express,Winter,PROD5414
3415,ORD6414,94,No,No,Next Day Air,Spring,PROD5415
3416,ORD6415,68,No,No,2-Day Shipping,Fall,PROD5416
3417,ORD6416,53,No,No,Store Pickup,Spring,PROD5417
3418,ORD6417,35,No,No,2-Day Shipping,Summer,PROD5418
3419,ORD6418,30,No,No,Free Shipping,Summer,PROD5419
3420,ORD6419,26,No,No,Store Pickup,Winter,PROD5420
3421,ORD6420,60,No,No,Express,Winter,PROD5421
3422,ORD6421,30,No,No,Free Shipping,Summer,PROD5422
3423,ORD6422,91,No,No,Next Day Air,Winter,PROD5423
3424,ORD6423,71,No,No,Next Day Air,Spring,PROD5424
3425,ORD6424,64,No,No,2-Day Shipping,Summer,PROD5425
3426,ORD6425,54,No,No,Next Day Air,Summer,PROD5426
3427,ORD6426,35,No,No,2-Day Shipping,Fall,PROD5427
3428,ORD6427,38,No,No,Store Pickup,Winter,PROD5428
3429,ORD6428,69,No,No,Next Day Air,Fall,PROD5429
3430,ORD6429,96,No,No,Express,Winter,PROD5430
3431,ORD6430,73,No,No,Next Day Air,Winter,PROD5431
3432,ORD6431,49,No,No,Express,Summer,PROD5432
3433,ORD6432,44,No,No,2-Day Shipping,Summer,PROD5433
3434,ORD6433,93,No,No,Free Shipping,Spring,PROD5434
3435,ORD6434,72,No,No,2-Day Shipping,Summer,PROD5435
3436,ORD6435,91,No,No,2-Day Shipping,Summer,PROD5436
3437,ORD6436,83,No,No,2-Day Shipping,Winter,PROD5437
3438,ORD6437,62,No,No,2-Day Shipping,Winter,PROD5438
3439,ORD6438,71,No,No,Store Pickup,Fall,PROD5439
3440,ORD6439,93,No,No,Express,Summer,PROD5440
3441,ORD6440,63,No,No,2-Day Shipping,Fall,PROD5441
3442,ORD6441,96,No,No,Standard,Fall,PROD5442
3443,ORD6442,78,No,No,Next Day Air,Spring,PROD5443
3444,ORD6443,24,No,No,Free Shipping,Summer,PROD5444
3445,ORD6444,63,No,No,2-Day Shipping,Summer,PROD5445
3446,ORD6445,58,No,No,Standard,Fall,PROD5446
3447,ORD6446,55,No,No,2-Day Shipping,Spring,PROD5447
3448,ORD6447,58,No,No,Express,Fall,PROD5448
3449,ORD6448,28,No,No,Express,Winter,PROD5449
3450,ORD6449,37,No,No,Standard,Spring,PROD5450
