Customer ID,Age,Gender,Subscription Status,Location,Previous Purchases,Frequency of Purchases,Payment Method
2994,32,Female,No,Kansas,18,Bi-Weekly,Bank Transfer
2995,69,Female,No,Nevada,14,Quarterly,Cash
2996,29,Female,No,Virginia,42,Bi-Weekly,Venmo
2997,70,Female,No,Utah,6,Every 3 Months,Credit Card
2998,41,Female,No,Idaho,14,Every 3 Months,Venmo
2999,31,Female,No,Alaska,30,Quarterly,Venmo
3000,31,Female,No,New Hampshire,10,Monthly,Bank Transfer
3001,57,Female,No,Ohio,7,Weekly,Cash
3002,29,Female,No,Montana,28,Quarterly,Credit Card
3003,70,Female,No,Louisiana,19,Quarterly,Cash
3004,51,Female,No,Oregon,13,Every 3 Months,Venmo
3005,45,Female,No,Arizona,23,Fortnightly,Venmo
3006,18,Female,No,Alaska,5,Weekly,Bank Transfer
3007,37,Female,No,Utah,17,Bi-Weekly,Venmo
3008,23,Female,No,New York,31,Weekly,Debit Card
3009,39,Female,No,New Mexico,19,Weekly,Cash
3010,62,Female,No,Louisiana,8,Fortnightly,Venmo
3011,70,Female,No,Ohio,15,Annually,Bank Transfer
3012,20,Female,No,Nevada,18,Every 3 Months,Bank Transfer
3013,42,Female,No,Idaho,16,Annually,Credit Card
3014,41,Female,No,Arizona,13,Monthly,Debit Card
3015,24,Female,No,Utah,38,Every 3 Months,Credit Card
3016,37,Female,No,Wyoming,27,Bi-Weekly,Venmo
3017,30,Female,No,Indiana,31,Quarterly,Credit Card
3018,58,Female,No,Wisconsin,24,Bi-Weekly,Bank Transfer
3019,43,Female,No,Texas,21,Bi-Weekly,Debit Card
3020,19,Female,No,Utah,15,Annually,Venmo
3021,23,Female,No,Arkansas,48,Every 3 Months,Bank Transfer
3022,65,Female,No,Pennsylvania,47,Quarterly,Debit Card
3023,58,Female,No,Georgia,23,Weekly,Debit Card
3024,50,Female,No,Indiana,4,Quarterly,PayPal
3025,67,Female,No,Idaho,47,Every 3 Months,Credit Card
3026,40,Female,No,Montana,7,Monthly,Debit Card
3027,55,Female,No,Tennessee,6,Annually,Venmo
3028,52,Female,No,West Virginia,47,Quarterly,Bank Transfer
3029,62,Female,No,California,7,Every 3 Months,PayPal
3030,64,Female,No,Georgia,1,Quarterly,Bank Transfer
3031,43,Female,No,Maryland,23,Weekly,PayPal
3032,61,Female,No,Idaho,30,Monthly,PayPal
3033,26,Female,No,California,24,Quarterly,Debit Card
3034,22,Female,No,Alabama,9,Weekly,PayPal
3035,51,Female,No,Utah,25,Quarterly,PayPal
3036,69,Female,No,Kentucky,18,Bi-Weekly,Bank Transfer
3037,50,Female,No,Vermont,7,Fortnightly,PayPal
3038,51,Female,No,Iowa,2,Annually,Debit Card
3039,56,Female,No,Georgia,36,Annually,Bank Transfer
3040,59,Female,No,Alabama,31,Bi-Weekly,Bank Transfer
3041,18,Female,No,Nebraska,10,Fortnightly,PayPal
3042,48,Female,No,Rhode Island,27,Monthly,Credit Card
3043,53,Female,No,South Dakota,14,Every 3 Months,Credit Card
3044,45,Female,No,Illinois,17,Monthly,Debit Card
3045,21,Female,No,North Carolina,10,Quarterly,PayPal
3046,42,Female,No,Florida,4,Bi-Weekly,Debit Card
3047,60,Female,No,Pennsylvania,25,Every 3 Months,Bank Transfer
3048,21,Female,No,Vermont,3,Bi-Weekly,Cash
3049,69,Female,No,Colorado,47,Fortnightly,PayPal
3050,40,Female,No,Utah,41,Bi-Weekly,Debit Card
3051,31,Female,No,Kentucky,28,Every 3 Months,Cash
3052,44,Female,No,Wyoming,49,Every 3 Months,Venmo
3053,48,Female,No,Maine,7,Fortnightly,Credit Card
3054,32,Female,No,Maine,22,Monthly,Credit Card
3055,42,Female,No,New Hampshire,34,Monthly,Cash
3056,27,Female,No,Kansas,5,Bi-Weekly,Bank Transfer
3057,69,Female,No,New Jersey,15,Bi-Weekly,Credit Card
3058,67,Female,No,North Carolina,26,Weekly,PayPal
3059,41,Female,No,West Virginia,3,Fortnightly,Venmo
3060,46,Female,No,Kentucky,42,Quarterly,PayPal
3061,47,Female,No,California,1,Monthly,Credit Card
3062,33,Female,No,South Dakota,20,Every 3 Months,Debit Card
3063,51,Female,No,California,39,Monthly,Bank Transfer
3064,26,Female,No,Connecticut,24,Fortnightly,Debit Card
3065,22,Female,No,Idaho,49,Quarterly,Debit Card
3066,49,Female,No,North Dakota,7,Bi-Weekly,Debit Card
3067,58,Female,No,Michigan,13,Every 3 Months,Cash
3068,70,Female,No,Missouri,2,Weekly,Bank Transfer
3069,32,Female,No,California,4,Weekly,Bank Transfer
3070,62,Female,No,Delaware,17,Quarterly,Venmo
3071,52,Female,No,Alabama,43,Bi-Weekly,Debit Card
3072,23,Female,No,New Hampshire,6,Monthly,Debit Card
3073,26,Female,No,New York,46,Quarterly,Venmo
3074,58,Female,No,Oregon,7,Bi-Weekly,PayPal
3075,26,Female,No,Massachusetts,34,Fortnightly,Bank Transfer
3076,54,Female,No,Utah,21,Every 3 Months,Credit Card
3077,66,Female,No,New Hampshire,13,Bi-Weekly,Credit Card
3078,60,Female,No,Illinois,33,Bi-Weekly,Venmo
3079,32,Female,No,Alaska,24,Bi-Weekly,Bank Transfer
3080,48,Female,No,Wyoming,4,Annually,Credit Card
3081,69,Female,No,Colorado,5,Bi-Weekly,PayPal
3082,64,Female,No,Vermont,11,Weekly,Debit Card
3083,56,Female,No,Utah,20,Annually,Venmo
3084,22,Female,No,Illinois,28,Quarterly,Venmo
3085,46,Female,No,Idaho,43,Monthly,Bank Transfer
3086,24,Female,No,Nevada,10,Every 3 Months,Credit Card
3087,47,Female,No,Utah,26,Every 3 Months,Debit Card
3088,62,Female,No,North Carolina,29,Monthly,Cash
3089,34,Female,No,Arkansas,35,Quarterly,PayPal
3090,50,Female,No,North Carolina,23,Bi-Weekly,Debit Card
3091,29,Female,No,Texas,15,Quarterly,PayPal
3092,68,Female,No,Nevada,46,Annually,Bank Transfer
3093,52,Female,No,Utah,14,Bi-Weekly,Cash
3094,29,Female,No,Pennsylvania,17,Every 3 Months,Bank Transfer
3095,22,Female,No,Georgia,9,Weekly,Bank Transfer
3096,62,Female,No,Minnesota,13,Fortnightly,Cash
3097,69,Female,No,Kansas,20,Monthly,PayPal
3098,48,Female,No,Delaware,39,Quarterly,Debit Card
3099,66,Female,No,New Mexico,50,Quarterly,Bank Transfer
3100,42,Female,No,Michigan,21,Bi-Weekly,Venmo
3101,50,Female,No,Vermont,3,Weekly,Venmo
3102,32,Female,No,Idaho,9,Fortnightly,PayPal
3103,51,Female,No,South Dakota,29,Bi-Weekly,Bank Transfer
3104,27,Female,No,Illinois,42,Weekly,PayPal
3105,43,Female,No,Georgia,41,Fortnightly,PayPal
3106,48,Female,No,Oregon,17,Monthly,Debit Card
3107,62,Female,No,Alabama,20,Annually,Venmo
3108,65,Female,No,Hawaii,18,Bi-Weekly,Debit Card
3109,50,Female,No,Oregon,7,Monthly,Bank Transfer
3110,60,Female,No,Illinois,47,Fortnightly,Credit Card
3111,19,Female,No,Texas,2,Bi-Weekly,Bank Transfer
3112,21,Female,No,Kansas,25,Quarterly,PayPal
3113,19,Female,No,Texas,26,Annually,Cash
3114,46,Female,No,Nebraska,2,Weekly,PayPal
3115,21,Female,No,Arkansas,45,Bi-Weekly,Venmo
3116,26,Female,No,South Dakota,9,Bi-Weekly,PayPal
3117,50,Female,No,Montana,1,Weekly,Debit Card
3118,43,Female,No,Florida,4,Bi-Weekly,Credit Card
3119,61,Female,No,Virginia,31,Quarterly,Venmo
3120,63,Female,No,Louisiana,21,Every 3 Months,Cash
3121,46,Female,No,Louisiana,32,Fortnightly,Venmo
3122,63,Female,No,Louisiana,16,Weekly,Credit Card
3123,23,Female,No,Georgia,34,Fortnightly,Debit Card
3124,57,Female,No,Iowa,40,Bi-Weekly,PayPal
3125,57,Female,No,California,4,Every 3 Months,Venmo
3126,33,Female,No,Oregon,3,Quarterly,Venmo
3127,57,Female,No,Maine,28,Bi-Weekly,PayPal
3128,55,Female,No,Louisiana,43,Every 3 Months,Credit Card
3129,65,Female,No,Arkansas,20,Annually,PayPal
3130,60,Female,No,Maryland,40,Every 3 Months,PayPal
3131,52,Female,No,Vermont,34,Every 3 Months,PayPal
3132,34,Female,No,North Dakota,11,Every 3 Months,Cash
3133,33,Female,No,Michigan,26,Quarterly,Cash
3134,58,Female,No,Arkansas,29,Bi-Weekly,Credit Card
3135,35,Female,No,Kentucky,47,Weekly,Venmo
3136,68,Female,No,Indiana,48,Fortnightly,Bank Transfer
3137,58,Female,No,Minnesota,29,Bi-Weekly,Bank Transfer
3138,34,Female,No,Louisiana,14,Monthly,Cash
3139,47,Female,No,Kentucky,40,Every 3 Months,Venmo
3140,35,Female,No,Georgia,4,Weekly,Venmo
3141,34,Female,No,Alaska,37,Weekly,Debit Card
3142,36,Female,No,Mississippi,47,Bi-Weekly,Venmo
3143,23,Female,No,Kansas,1,Quarterly,PayPal
3144,68,Female,No,Arizona,26,Quarterly,Debit Card
3145,23,Female,No,Maine,12,Quarterly,Bank Transfer
3146,57,Female,No,Texas,16,Fortnightly,Debit Card
3147,21,Female,No,Virginia,19,Annually,Bank Transfer
3148,45,Female,No,North Dakota,21,Weekly,Cash
3149,37,Female,No,West Virginia,15,Weekly,Credit Card
3150,18,Female,No,North Carolina,9,Annually,Debit Card
3151,55,Female,No,Georgia,7,Bi-Weekly,Venmo
3152,52,Female,No,New Mexico,47,Quarterly,Cash
3153,49,Female,No,North Carolina,17,Monthly,Venmo
3154,56,Female,No,Alabama,46,Fortnightly,Bank Transfer
3155,27,Female,No,Connecticut,32,Quarterly,Venmo
3156,22,Female,No,Montana,34,Annually,PayPal
3157,18,Female,No,Montana,18,Monthly,Cash
3158,21,Female,No,Maine,5,Fortnightly,Bank Transfer
3159,30,Female,No,Mississippi,44,Monthly,PayPal
3160,62,Female,No,Louisiana,4,Quarterly,PayPal
3161,28,Female,No,Nebraska,37,Fortnightly,Debit Card
3162,66,Female,No,Massachusetts,43,Monthly,Cash
3163,66,Female,No,Wisconsin,28,Quarterly,Credit Card
3164,49,Female,No,Nebraska,36,Monthly,Bank Transfer
3165,40,Female,No,Arizona,16,Annually,Cash
3166,49,Female,No,Hawaii,38,Every 3 Months,PayPal
3167,19,Female,No,Georgia,37,Fortnightly,Debit Card
3168,24,Female,No,Oregon,9,Bi-Weekly,Venmo
3169,31,Female,No,Montana,14,Fortnightly,Bank Transfer
3170,35,Female,No,Georgia,3,Weekly,Venmo
3171,65,Female,No,Rhode Island,10,Fortnightly,Debit Card
3172,68,Female,No,Tennessee,26,Bi-Weekly,Credit Card
3173,57,Female,No,Missouri,30,Bi-Weekly,Venmo
3174,69,Female,No,Washington,32,Fortnightly,Cash
3175,45,Female,No,Oklahoma,35,Monthly,PayPal
3176,35,Female,No,Connecticut,26,Every 3 Months,Debit Card
3177,36,Female,No,Arkansas,39,Monthly,Cash
3178,55,Female,No,Missouri,31,Monthly,Credit Card
3179,66,Female,No,Washington,28,Annually,Cash
3180,57,Female,No,Idaho,12,Bi-Weekly,Debit Card
3181,18,Female,No,Montana,46,Weekly,Cash
3182,31,Female,No,Montana,27,Every 3 Months,Cash
3183,50,Female,No,Georgia,4,Annually,PayPal
3184,50,Female,No,Mississippi,14,Every 3 Months,Debit Card
3185,61,Female,No,Hawaii,30,Quarterly,Credit Card
3186,52,Female,No,Ohio,6,Annually,Credit Card
3187,38,Female,No,Virginia,43,Annually,PayPal
3188,67,Female,No,Texas,28,Weekly,Credit Card
3189,42,Female,No,Vermont,39,Monthly,Venmo
3190,25,Female,No,Kansas,30,Bi-Weekly,PayPal
3191,41,Female,No,California,5,Fortnightly,Bank Transfer
3192,62,Female,No,Mississippi,42,Every 3 Months,Bank Transfer
3193,19,Female,No,Iowa,20,Fortnightly,Credit Card
3194,63,Female,No,Virginia,35,Fortnightly,PayPal
3195,43,Female,No,Maryland,10,Bi-Weekly,Debit Card
3196,68,Female,No,Missouri,36,Quarterly,Debit Card
3197,24,Female,No,Wisconsin,21,Fortnightly,Debit Card
3198,27,Female,No,Maine,29,Every 3 Months,Bank Transfer
3199,61,Female,No,Pennsylvania,39,Weekly,Cash
3200,59,Female,No,Maine,16,Monthly,PayPal
3201,67,Female,No,Missouri,32,Monthly,PayPal
3202,46,Female,No,Vermont,34,Monthly,Credit Card
3203,65,Female,No,Wisconsin,38,Annually,Bank Transfer
3204,63,Female,No,New Jersey,14,Annually,Cash
3205,57,Female,No,New Mexico,23,Bi-Weekly,Credit Card
3206,40,Female,No,Colorado,50,Every 3 Months,Debit Card
3207,36,Female,No,California,49,Monthly,Debit Card
3208,67,Female,No,Arizona,14,Annually,Debit Card
3209,61,Female,No,Indiana,42,Weekly,PayPal
3210,64,Female,No,Arkansas,39,Annually,Bank Transfer
3211,30,Female,No,Nevada,43,Bi-Weekly,Debit Card
3212,53,Female,No,Rhode Island,12,Monthly,Credit Card
3213,27,Female,No,Wyoming,21,Weekly,Bank Transfer
3214,27,Female,No,Texas,33,Monthly,Venmo
3215,53,Female,No,Washington,6,Annually,Bank Transfer
3216,34,Female,No,Rhode Island,10,Every 3 Months,Bank Transfer
3217,39,Female,No,Illinois,18,Weekly,Debit Card
3218,44,Female,No,Oregon,46,Weekly,PayPal
3219,37,Female,No,Florida,49,Monthly,Venmo
3220,57,Female,No,Kansas,39,Weekly,Bank Transfer
3221,38,Female,No,North Dakota,16,Monthly,PayPal
3222,21,Female,No,New Hampshire,28,Annually,Credit Card
3223,45,Female,No,Texas,22,Quarterly,Debit Card
3224,68,Female,No,Montana,36,Bi-Weekly,PayPal
3225,37,Female,No,Delaware,18,Monthly,Cash
3226,53,Female,No,New Hampshire,31,Weekly,Credit Card
3227,57,Female,No,Minnesota,38,Fortnightly,Debit Card
3228,28,Female,No,Alaska,42,Quarterly,Credit Card
3229,37,Female,No,Connecticut,27,Annually,Credit Card
3230,54,Female,No,Connecticut,24,Monthly,Debit Card
3231,49,Female,No,Kansas,38,Annually,Venmo
3232,62,Female,No,Nevada,9,Annually,PayPal
3233,45,Female,No,Massachusetts,19,Monthly,PayPal
3234,45,Female,No,Indiana,11,Bi-Weekly,Credit Card
3235,49,Female,No,Washington,16,Quarterly,Bank Transfer
3236,27,Female,No,Kansas,18,Monthly,Venmo
3237,63,Female,No,South Carolina,8,Monthly,Venmo
3238,61,Female,No,Vermont,4,Weekly,Bank Transfer
3239,25,Female,No,Wyoming,37,Quarterly,PayPal
3240,33,Female,No,Colorado,30,Monthly,Credit Card
3241,56,Female,No,West Virginia,37,Monthly,Credit Card
3242,50,Female,No,Connecticut,30,Quarterly,Credit Card
3243,45,Female,No,Oregon,17,Weekly,Cash
3244,45,Female,No,Idaho,11,Every 3 Months,Venmo
3245,65,Female,No,Arkansas,42,Annually,Bank Transfer
3246,63,Female,No,Kansas,20,Weekly,PayPal
3247,70,Female,No,Michigan,37,Monthly,Venmo
3248,53,Female,No,Arkansas,12,Fortnightly,Venmo
3249,22,Female,No,Pennsylvania,41,Quarterly,Venmo
3250,26,Female,No,Virginia,32,Quarterly,Credit Card
3251,23,Female,No,Minnesota,15,Weekly,Cash
3252,25,Female,No,Nevada,39,Quarterly,Debit Card
3253,69,Female,No,Montana,48,Fortnightly,Bank Transfer
3254,36,Female,No,Nebraska,8,Fortnightly,Debit Card
3255,21,Female,No,Indiana,11,Every 3 Months,Venmo
3256,57,Female,No,New Jersey,36,Monthly,Cash
3257,60,Female,No,Wisconsin,50,Every 3 Months,Cash
3258,44,Female,No,Minnesota,39,Every 3 Months,PayPal
3259,31,Female,No,New Jersey,11,Bi-Weekly,Debit Card
3260,57,Female,No,Oklahoma,5,Every 3 Months,PayPal
3261,39,Female,No,Wisconsin,7,Annually,Bank Transfer
3262,48,Female,No,Rhode Island,50,Weekly,Bank Transfer
3263,42,Female,No,Indiana,21,Every 3 Months,Cash
3264,56,Female,No,Vermont,31,Fortnightly,PayPal
3265,28,Female,No,Maine,39,Bi-Weekly,PayPal
3266,40,Female,No,Alabama,28,Fortnightly,Credit Card
3267,49,Female,No,Alabama,33,Weekly,Bank Transfer
3268,37,Female,No,Idaho,42,Quarterly,Debit Card
3269,22,Female,No,Arkansas,5,Every 3 Months,Cash
3270,27,Female,No,Ohio,25,Monthly,Venmo
3271,59,Female,No,Illinois,48,Annually,Cash
3272,35,Female,No,Nevada,30,Weekly,Debit Card
3273,58,Female,No,Texas,34,Quarterly,Bank Transfer
3274,58,Female,No,Nevada,34,Every 3 Months,Credit Card
3275,46,Female,No,Oklahoma,14,Fortnightly,Credit Card
3276,43,Female,No,Alabama,2,Weekly,Venmo
3277,39,Female,No,South Dakota,41,Every 3 Months,Credit Card
3278,59,Female,No,Texas,3,Monthly,Cash
3279,59,Female,No,Montana,18,Weekly,Debit Card
3280,59,Female,No,Wyoming,1,Fortnightly,Credit Card
3281,45,Female,No,New York,5,Monthly,Credit Card
3282,27,Female,No,Oregon,41,Annually,Debit Card
3283,24,Female,No,California,5,Monthly,Bank Transfer
3284,47,Female,No,North Carolina,10,Every 3 Months,Credit Card
3285,70,Female,No,Kentucky,20,Annually,Debit Card
3286,58,Female,No,Hawaii,11,Weekly,PayPal
3287,45,Female,No,Illinois,4,Fortnightly,Venmo
3288,24,Female,No,West Virginia,38,Weekly,PayPal
3289,67,Female,No,South Carolina,19,Bi-Weekly,Debit Card
3290,31,Female,No,Montana,16,Every 3 Months,Venmo
3291,52,Female,No,North Dakota,2,Monthly,Bank Transfer
3292,29,Female,No,New Mexico,11,Monthly,Bank Transfer
3293,62,Female,No,Missouri,18,Fortnightly,Debit Card
3294,19,Female,No,West Virginia,47,Fortnightly,Bank Transfer
3295,62,Female,No,South Carolina,15,Bi-Weekly,PayPal
3296,70,Female,No,West Virginia,15,Weekly,PayPal
3297,20,Female,No,Alaska,47,Quarterly,PayPal
3298,67,Female,No,West Virginia,47,Monthly,Credit Card
3299,65,Female,No,New Mexico,6,Every 3 Months,PayPal
3300,45,Female,No,South Dakota,18,Monthly,Bank Transfer
3301,26,Female,No,Oklahoma,40,Bi-Weekly,Debit Card
3302,36,Female,No,Oklahoma,31,Fortnightly,PayPal
3303,36,Female,No,Alabama,31,Bi-Weekly,Venmo
3304,20,Female,No,Mississippi,4,Fortnightly,PayPal
3305,30,Female,No,Mississippi,36,Every 3 Months,Debit Card
3306,34,Female,No,Nebraska,31,Bi-Weekly,Bank Transfer
3307,63,Female,No,Colorado,6,Fortnightly,Cash
3308,18,Female,No,Pennsylvania,1,Monthly,Credit Card
3309,55,Female,No,Utah,29,Monthly,Venmo
3310,48,Female,No,Massachusetts,19,Monthly,Credit Card
3311,45,Female,No,Iowa,12,Fortnightly,Debit Card
3312,29,Female,No,Florida,18,Annually,PayPal
3313,55,Female,No,Louisiana,45,Quarterly,Venmo
3314,55,Female,No,Kansas,45,Monthly,Cash
3315,55,Female,No,Kansas,8,Quarterly,PayPal
3316,48,Female,No,Kentucky,4,Every 3 Months,Credit Card
3317,42,Female,No,New Mexico,5,Fortnightly,Cash
3318,21,Female,No,North Carolina,30,Quarterly,Debit Card
3319,45,Female,No,North Dakota,15,Monthly,Venmo
3320,23,Female,No,North Dakota,17,Every 3 Months,Cash
3321,66,Female,No,Illinois,45,Every 3 Months,Cash
3322,32,Female,No,Maine,3,Annually,Bank Transfer
3323,52,Female,No,Indiana,43,Weekly,Credit Card
3324,54,Female,No,North Dakota,4,Monthly,Venmo
3325,37,Female,No,Missouri,41,Weekly,Venmo
3326,29,Female,No,Alaska,16,Monthly,Debit Card
3327,47,Female,No,North Dakota,10,Annually,Cash
3328,47,Female,No,Connecticut,2,Quarterly,Bank Transfer
3329,42,Female,No,Wisconsin,11,Bi-Weekly,Venmo
3330,34,Female,No,New Jersey,1,Bi-Weekly,Debit Card
3331,38,Female,No,Missouri,41,Quarterly,PayPal
3332,55,Female,No,California,39,Quarterly,Debit Card
3333,27,Female,No,Washington,1,Bi-Weekly,PayPal
3334,55,Female,No,Minnesota,3,Monthly,Debit Card
3335,66,Female,No,California,21,Annually,Bank Transfer
3336,44,Female,No,Texas,48,Quarterly,Credit Card
3337,39,Female,No,Montana,24,Annually,Venmo
3338,23,Female,No,Arizona,45,Bi-Weekly,Bank Transfer
3339,29,Female,No,Minnesota,46,Monthly,Venmo
3340,20,Female,No,Nebraska,35,Fortnightly,Debit Card
3341,42,Female,No,Virginia,47,Fortnightly,Credit Card
3342,55,Female,No,Connecticut,35,Monthly,Venmo
3343,66,Female,No,New Jersey,45,Weekly,Credit Card
3344,24,Female,No,Kentucky,6,Bi-Weekly,Bank Transfer
3345,62,Female,No,Washington,20,Annually,Debit Card
3346,28,Female,No,Florida,3,Bi-Weekly,Cash
3347,30,Female,No,Oklahoma,30,Quarterly,PayPal
3348,22,Female,No,Iowa,28,Bi-Weekly,Credit Card
3349,28,Female,No,New Hampshire,15,Every 3 Months,PayPal
3350,35,Female,No,Georgia,29,Quarterly,Cash
3351,45,Female,No,Mississippi,15,Bi-Weekly,PayPal
3352,43,Female,No,New Hampshire,18,Fortnightly,Cash
3353,55,Female,No,Washington,7,Bi-Weekly,Credit Card
3354,31,Female,No,Ohio,19,Every 3 Months,Debit Card
3355,42,Female,No,Maryland,15,Weekly,Cash
3356,40,Female,No,Delaware,3,Bi-Weekly,Debit Card
3357,39,Female,No,Tennessee,13,Bi-Weekly,Credit Card
3358,41,Female,No,Arkansas,37,Monthly,Venmo
3359,56,Female,No,Tennessee,26,Annually,Debit Card
3360,43,Female,No,New Hampshire,29,Monthly,Credit Card
3361,22,Female,No,Minnesota,47,Every 3 Months,Venmo
3362,47,Female,No,Florida,47,Bi-Weekly,Credit Card
3363,50,Female,No,Tennessee,48,Fortnightly,Credit Card
3364,58,Female,No,California,46,Bi-Weekly,PayPal
3365,50,Female,No,Oregon,7,Monthly,Cash
3366,43,Female,No,Tennessee,45,Every 3 Months,Bank Transfer
3367,38,Female,No,North Carolina,47,Quarterly,Venmo
3368,44,Female,No,Tennessee,6,Fortnightly,Credit Card
3369,30,Female,No,Nebraska,29,Every 3 Months,Cash
3370,47,Female,No,Maine,42,Monthly,Debit Card
3371,30,Female,No,Illinois,46,Fortnightly,Venmo
3372,49,Female,No,Colorado,28,Annually,PayPal
3373,56,Female,No,Pennsylvania,14,Every 3 Months,Credit Card
3374,70,Female,No,Minnesota,12,Every 3 Months,Debit Card
3375,22,Female,No,Nevada,41,Annually,Debit Card
3376,51,Female,No,Connecticut,8,Annually,Debit Card
3377,22,Female,No,Ohio,24,Quarterly,Credit Card
3378,37,Female,No,Kentucky,18,Fortnightly,Bank Transfer
3379,49,Female,No,Minnesota,6,Quarterly,PayPal
3380,61,Female,No,Tennessee,40,Weekly,Debit Card
3381,41,Female,No,North Dakota,6,Every 3 Months,PayPal
3382,57,Female,No,Minnesota,27,Quarterly,Bank Transfer
3383,34,Female,No,Nebraska,2,Weekly,Bank Transfer
3384,27,Female,No,Delaware,39,Bi-Weekly,Credit Card
3385,39,Female,No,Minnesota,9,Quarterly,Credit Card
3386,62,Female,No,Rhode Island,16,Every 3 Months,PayPal
3387,34,Female,No,Michigan,36,Quarterly,Debit Card
3388,53,Female,No,New Jersey,2,Bi-Weekly,Venmo
3389,35,Female,No,South Dakota,21,Weekly,Venmo
3390,38,Female,No,North Carolina,39,Annually,Credit Card
3391,32,Female,No,Oregon,38,Annually,Credit Card
3392,47,Female,No,Montana,6,Every 3 Months,Cash
3393,53,Female,No,New Jersey,6,Bi-Weekly,Credit Card
3394,60,Female,No,Arizona,50,Monthly,PayPal
3395,31,Female,No,Vermont,9,Annually,Cash
3396,44,Female,No,Colorado,15,Every 3 Months,Debit Card
3397,29,Female,No,Tennessee,5,Quarterly,PayPal
3398,19,Female,No,New Jersey,13,Bi-Weekly,Bank Transfer
3399,54,Female,No,Montana,44,Fortnightly,Cash
3400,40,Female,No,Montana,36,Annually,Debit Card
3401,39,Female,No,Nevada,18,Fortnightly,Debit Card
3402,44,Female,No,Nevada,39,Weekly,Venmo
3403,22,Female,No,Louisiana,11,Every 3 Months,Venmo
3404,30,Female,No,Illinois,1,Bi-Weekly,Credit Card
3405,69,Female,No,South Carolina,34,Annually,Cash
3406,28,Female,No,Washington,47,Bi-Weekly,Venmo
3407,57,Female,No,Nebraska,24,Quarterly,Venmo
3408,46,Female,No,Alabama,20,Quarterly,Bank Transfer
3409,48,Female,No,Montana,11,Annually,PayPal
3410,24,Female,No,Minnesota,3,Every 3 Months,PayPal
3411,50,Female,No,Ohio,38,Bi-Weekly,PayPal
3412,29,Female,No,New York,45,Weekly,Venmo
3413,61,Female,No,Indiana,31,Quarterly,Credit Card
3414,34,Female,No,Delaware,16,Bi-Weekly,Cash
3415,27,Female,No,Connecticut,3,Quarterly,Venmo
3416,38,Female,No,New York,15,Annually,Credit Card
3417,25,Female,No,Alabama,11,Every 3 Months,PayPal
3418,54,Female,No,Massachusetts,22,Fortnightly,PayPal
3419,53,Female,No,South Carolina,35,Annually,Cash
3420,23,Female,No,West Virginia,5,Bi-Weekly,Venmo
3421,19,Female,No,Kentucky,35,Bi-Weekly,Debit Card
3422,57,Female,No,New Jersey,27,Weekly,PayPal
3423,19,Female,No,New York,9,Monthly,Credit Card
3424,33,Female,No,Massachusetts,21,Bi-Weekly,Venmo
3425,33,Female,No,Florida,23,Monthly,Venmo
3426,38,Female,No,Michigan,3,Bi-Weekly,Bank Transfer
3427,47,Female,No,Oregon,31,Annually,PayPal
3428,39,Female,No,Michigan,44,Annually,Bank Transfer
3429,32,Female,No,Washington,20,Monthly,Debit Card
3430,27,Female,No,Alaska,34,Weekly,Debit Card
3431,67,Female,No,Montana,17,Every 3 Months,Credit Card
3432,46,Female,No,New Mexico,20,Annually,Cash
3433,36,Female,No,Connecticut,46,Every 3 Months,Credit Card
3434,62,Female,No,Alaska,28,Annually,Cash
3435,31,Female,No,Ohio,6,Fortnightly,PayPal
3436,68,Female,No,Montana,50,Bi-Weekly,Debit Card
3437,57,Female,No,Nebraska,41,Monthly,Venmo
3438,22,Female,No,Oklahoma,50,Annually,Venmo
3439,26,Female,No,Kentucky,33,Monthly,Debit Card
3440,43,Female,No,Idaho,25,Quarterly,Cash
3441,45,Female,No,Maryland,2,Weekly,Credit Card
3442,64,Female,No,Tennessee,15,Annually,Debit Card
3443,28,Female,No,Michigan,12,Weekly,Venmo
3444,47,Female,No,Tennessee,28,Bi-Weekly,PayPal
3445,53,Female,No,Rhode Island,12,Bi-Weekly,Cash
3446,42,Female,No,Florida,3,Annually,Venmo
3447,51,Female,No,Louisiana,20,Weekly,Debit Card
3448,62,Female,No,Arkansas,3,Bi-Weekly,Debit Card
3449,18,Female,No,Kentucky,32,Fortnightly,PayPal
3450,48,Female,No,Kansas,35,Monthly,PayPal
3451,20,Female,No,Vermont,31,Monthly,PayPal
3452,32,Female,No,Nevada,13,Annually,Bank Transfer
3453,26,Female,No,Oklahoma,3,Fortnightly,Credit Card
3454,31,Female,No,Alabama,48,Bi-Weekly,Venmo
3455,55,Female,No,Louisiana,15,Bi-Weekly,Cash
3456,49,Female,No,Ohio,13,Annually,Bank Transfer
3457,42,Female,No,Texas,21,Monthly,Bank Transfer
3458,64,Female,No,Maryland,29,Fortnightly,Bank Transfer
3459,68,Female,No,West Virginia,24,Quarterly,PayPal
3460,68,Female,No,Ohio,21,Annually,Venmo
3461,41,Female,No,Indiana,5,Bi-Weekly,Credit Card
3462,51,Female,No,Wyoming,47,Quarterly,Venmo
3463,44,Female,No,Michigan,34,Every 3 Months,Bank Transfer
3464,27,Female,No,Maine,45,Fortnightly,Debit Card
3465,36,Female,No,Utah,12,Annually,Debit Card
3466,19,Female,No,Iowa,31,Weekly,Bank Transfer
3467,49,Female,No,Maryland,43,Annually,Debit Card
